==============================================================================
==============================================================================
Thu. Oct. 20 2016                  LANDSAT 5                       Time: 21:21
                            Image Assessment System
                            GEOMETRIC VERIFY Report
==============================================================================
Order ID: 0501610196671_01358                          Path / Row - 231 / 62
Reference Image: L51CUB1009253130101_HDF.L1G

Color mapping per rank
----------------------
Rank  1 is Green: total residual <= 0.5
Rank  2 is Cyan: 0.5 < total residual <=  1
Rank  3 is Blue:  1 < total residual <=  2
Rank  4 is Yellow:  2 < total residual <=  3
Rank  5 is Red:  3 < total residual

Percentage of residuals by rank
-------------------------------
Rank   1 -- 100.0%
Rank   2 --  0.0%
Rank   3 --  0.0%
Rank   4 --  0.0%
Rank   5 --  0.0%

       GCP    Latitude    Longitude  Sample   Line     Total    Rank
        ID                           Residual Residual Residual
              (Degree)    (Degree)   (Pixel)  (Pixel)  (Pixel)
----------------------------------------------------------------------
2310624777   -3.55856    -60.18639    -0.14     -0.26     0.29     1 
2310624778   -3.55848    -60.15833     0.04     -0.08     0.09     1 
2310624779   -3.55839    -60.13028    -0.05      0.10     0.11     1 
2310624781   -3.55821    -60.07416    -0.03     -0.03     0.04     1 
2310624782   -3.55812    -60.04611     0.08     -0.09     0.13     1 
2310624783   -3.55803    -60.01805    -0.06     -0.22     0.22     1 
2310624784   -3.55794    -59.99000    -0.03     -0.09     0.09     1 
2310624785   -3.55785    -59.96195    -0.01     -0.24     0.24     1 
2310624786   -3.55776    -59.93389     0.13     -0.19     0.23     1 
2310624787   -3.55766    -59.90584    -0.05      0.09     0.10     1 
2310624807   -3.58653    -61.44956     0.05      0.08     0.10     1 
2310624809   -3.58643    -61.39340    -0.29     -0.09     0.31     1 
2310624830   -3.58520    -60.80377    -0.02      0.17     0.17     1 
2310624832   -3.58506    -60.74763     0.02      0.20     0.20     1 
2310624833   -3.58499    -60.71955     0.05      0.10     0.11     1 
2310624834   -3.58492    -60.69148    -0.01      0.08     0.08     1 
2310624835   -3.58485    -60.66341    -0.04      0.23     0.23     1 
2310624838   -3.58463    -60.57921    -0.12      0.09     0.15     1 
2310624839   -3.58456    -60.55114     0.06     -0.06     0.08     1 
2310624840   -3.58448    -60.52307    -0.06      0.08     0.10     1 
2310624841   -3.58440    -60.49501    -0.04      0.26     0.26     1 
2310624842   -3.58433    -60.46694    -0.04     -0.04     0.05     1 
2310624844   -3.58417    -60.41081    -0.09     -0.01     0.09     1 
2310624846   -3.58401    -60.35468    -0.22      0.17     0.28     1 
2310624847   -3.58392    -60.32662     0.07      0.09     0.11     1 
2310624848   -3.58384    -60.29856    -0.23      0.03     0.23     1 
2310624849   -3.58376    -60.27050    -0.17      0.11     0.20     1 
2310624853   -3.58342    -60.15826     0.27     -0.02     0.27     1 
2310624854   -3.58333    -60.13020    -0.04     -0.08     0.09     1 
2310624855   -3.58324    -60.10214    -0.10      0.18     0.20     1 
2310624856   -3.58315    -60.07408    -0.03     -0.02     0.03     1 
2310624857   -3.58306    -60.04603     0.05      0.00     0.05     1 
2310624858   -3.58297    -60.01797     0.08     -0.02     0.09     1 
2310624859   -3.58288    -59.98992     0.15      0.05     0.16     1 
2310624860   -3.58278    -59.96187     0.01     -0.01     0.02     1 
2310624861   -3.58269    -59.93381     0.06      0.01     0.06     1 
2310624862   -3.58259    -59.90576    -0.03      0.11     0.11     1 
2310624887   -3.61124    -61.30911    -0.01     -0.28     0.28     1 
2310624893   -3.61091    -61.14063    -0.21      0.24     0.32     1 
2310624894   -3.61085    -61.11255    -0.03      0.18     0.19     1 
2310624902   -3.61035    -60.88793    -0.18      0.31     0.36     1 
2310624903   -3.61029    -60.85986    -0.08      0.10     0.13     1 
2310624905   -3.61015    -60.80371     0.03      0.05     0.06     1 
2310624908   -3.60994    -60.71949    -0.00      0.16     0.16     1 
2310624911   -3.60973    -60.63528    -0.07      0.07     0.10     1 
2310624912   -3.60965    -60.60721    -0.11      0.09     0.14     1 
2310624913   -3.60958    -60.57914    -0.00      0.12     0.12     1 
2310624914   -3.60950    -60.55107    -0.15      0.02     0.16     1 
2310624915   -3.60943    -60.52300    -0.14     -0.03     0.15     1 
2310624916   -3.60935    -60.49494    -0.11      0.03     0.12     1 
2310624918   -3.60919    -60.43881     0.01      0.05     0.05     1 
2310624923   -3.60878    -60.29848     0.03      0.04     0.05     1 
2310624925   -3.60861    -60.24236    -0.01      0.15     0.15     1 
2310624926   -3.60853    -60.21430    -0.17      0.05     0.17     1 
2310624928   -3.60835    -60.15818     0.09     -0.10     0.13     1 
2310624929   -3.60827    -60.13012    -0.01      0.03     0.03     1 
2310624930   -3.60818    -60.10206    -0.10     -0.05     0.11     1 
2310624931   -3.60809    -60.07401     0.07     -0.14     0.15     1 
2310624932   -3.60799    -60.04595    -0.14      0.13     0.19     1 
2310624933   -3.60790    -60.01789    -0.14      0.04     0.15     1 
2310624934   -3.60781    -59.98984    -0.12     -0.04     0.13     1 
2310624935   -3.60772    -59.96178     0.15      0.06     0.16     1 
2310624936   -3.60762    -59.93373     0.08      0.17     0.19     1 
2310624937   -3.60753    -59.90568    -0.01      0.00     0.01     1 
2310624969   -3.63580    -61.11250    -0.33      0.10     0.35     1 
2310624971   -3.63568    -61.05634     0.14     -0.33     0.36     1 
2310624973   -3.63556    -61.00018    -0.11      0.31     0.33     1 
2310624974   -3.63550    -60.97210    -0.21      0.13     0.25     1 
2310624976   -3.63537    -60.91595     0.21      0.15     0.26     1 
2310624979   -3.63517    -60.83172    -0.02      0.06     0.07     1 
2310624980   -3.63510    -60.80365    -0.04      0.13     0.14     1 
2310624981   -3.63503    -60.77558    -0.04      0.09     0.10     1 
2310624982   -3.63496    -60.74750     0.07      0.07     0.10     1 
2310624984   -3.63482    -60.69136    -0.06      0.14     0.15     1 
2310624985   -3.63475    -60.66329    -0.12      0.09     0.15     1 
2310624988   -3.63453    -60.57908    -0.05      0.11     0.12     1 
2310624989   -3.63445    -60.55101    -0.16     -0.14     0.21     1 
2310624990   -3.63437    -60.52294    -0.07      0.00     0.07     1 
2310624991   -3.63429    -60.49487    -0.00     -0.02     0.02     1 
2310624992   -3.63422    -60.46680     0.15      0.09     0.18     1 
2310624993   -3.63414    -60.43874     0.10      0.04     0.11     1 
2310624994   -3.63406    -60.41067    -0.04     -0.10     0.11     1 
2310624998   -3.63373    -60.29841     0.00     -0.31     0.31     1 
2310625003   -3.63329    -60.15810    -0.05     -0.03     0.06     1 
2310625004   -3.63320    -60.13004    -0.09     -0.13     0.16     1 
2310625005   -3.63311    -60.10198    -0.03     -0.09     0.10     1 
2310625006   -3.63302    -60.07393     0.04     -0.04     0.05     1 
2310625007   -3.63293    -60.04587     0.03      0.02     0.03     1 
2310625008   -3.63284    -60.01781    -0.02      0.01     0.02     1 
2310625009   -3.63275    -59.98976     0.02      0.12     0.12     1 
2310625010   -3.63265    -59.96170     0.05      0.03     0.06     1 
2310625011   -3.63256    -59.93364     0.09     -0.11     0.14     1 
2310625049   -3.66045    -60.97205    -0.06      0.28     0.28     1 
2310625050   -3.66039    -60.94397    -0.10      0.19     0.21     1 
2310625051   -3.66032    -60.91589     0.11      0.29     0.31     1 
2310625052   -3.66026    -60.88782    -0.21      0.09     0.23     1 
2310625053   -3.66019    -60.85974    -0.03     -0.19     0.19     1 
2310625054   -3.66012    -60.83167    -0.04      0.04     0.05     1 
2310625055   -3.66005    -60.80359     0.06      0.00     0.06     1 
2310625056   -3.65998    -60.77551    -0.03      0.07     0.08     1 
2310625057   -3.65991    -60.74744    -0.09      0.06     0.11     1 
2310625059   -3.65977    -60.69129    -0.08      0.08     0.11     1 
2310625060   -3.65970    -60.66322    -0.06      0.09     0.11     1 
2310625061   -3.65962    -60.63515    -0.06      0.10     0.12     1 
2310625062   -3.65955    -60.60708     0.01      0.10     0.10     1 
2310625063   -3.65947    -60.57901    -0.07      0.07     0.10     1 
2310625065   -3.65932    -60.52287    -0.03     -0.01     0.03     1 
2310625066   -3.65924    -60.49480    -0.05     -0.07     0.09     1 
2310625067   -3.65916    -60.46673     0.04      0.19     0.19     1 
2310625068   -3.65908    -60.43867     0.06     -0.00     0.06     1 
2310625069   -3.65900    -60.41060     0.01      0.18     0.18     1 
2310625070   -3.65892    -60.38253    -0.05      0.28     0.28     1 
2310625072   -3.65875    -60.32640    -0.11      0.20     0.23     1 
2310625074   -3.65858    -60.27027     0.00      0.08     0.08     1 
2310625075   -3.65850    -60.24221    -0.06      0.16     0.17     1 
2310625076   -3.65841    -60.21415    -0.04      0.02     0.04     1 
2310625078   -3.65823    -60.15802    -0.04      0.21     0.21     1 
2310625079   -3.65814    -60.12996    -0.00     -0.02     0.02     1 
2310625081   -3.65796    -60.07384     0.17      0.03     0.17     1 
2310625082   -3.65787    -60.04579    -0.01      0.11     0.11     1 
2310625083   -3.65777    -60.01773    -0.07      0.09     0.12     1 
2310625085   -3.65759    -59.96162     0.09      0.11     0.15     1 
2310625086   -3.65749    -59.93356     0.09     -0.02     0.09     1 
2310625130   -3.68500    -60.80353    -0.13      0.15     0.20     1 
2310625131   -3.68493    -60.77545     0.09      0.10     0.14     1 
2310625134   -3.68472    -60.69123    -0.03      0.08     0.09     1 
2310625135   -3.68465    -60.66316    -0.05      0.13     0.14     1 
2310625139   -3.68434    -60.55087    -0.08      0.04     0.09     1 
2310625140   -3.68426    -60.52280    -0.10     -0.10     0.14     1 
2310625141   -3.68419    -60.49473     0.11      0.02     0.11     1 
2310625142   -3.68411    -60.46666     0.19      0.15     0.24     1 
2310625143   -3.68403    -60.43859    -0.02     -0.06     0.06     1 
2310625144   -3.68394    -60.41053     0.05      0.13     0.14     1 
2310625145   -3.68386    -60.38246    -0.18      0.08     0.20     1 
2310625146   -3.68378    -60.35439    -0.07      0.17     0.18     1 
2310625147   -3.68369    -60.32633    -0.02      0.34     0.34     1 
2310625148   -3.68361    -60.29826    -0.25      0.19     0.31     1 
2310625149   -3.68352    -60.27020    -0.08      0.02     0.08     1 
2310625150   -3.68344    -60.24213    -0.01      0.00     0.01     1 
2310625151   -3.68335    -60.21407     0.04      0.08     0.08     1 
2310625152   -3.68326    -60.18601     0.10     -0.07     0.12     1 
2310625153   -3.68317    -60.15794    -0.00     -0.05     0.05     1 
2310625154   -3.68308    -60.12988     0.08     -0.02     0.08     1 
2310625155   -3.68299    -60.10182    -0.18     -0.05     0.19     1 
2310625156   -3.68290    -60.07376    -0.06      0.11     0.12     1 
2310625157   -3.68280    -60.04570    -0.02      0.10     0.10     1 
2310625158   -3.68271    -60.01765    -0.10      0.09     0.14     1 
2310625159   -3.68262    -59.98959     0.05      0.03     0.06     1 
2310625160   -3.68252    -59.96153    -0.09     -0.24     0.26     1 
2310625161   -3.68242    -59.93348     0.00      0.19     0.19     1 
2310625212   -3.70944    -60.60695    -0.19      0.17     0.25     1 
2310625213   -3.70937    -60.57887    -0.00      0.09     0.09     1 
2310625214   -3.70929    -60.55080    -0.05      0.01     0.05     1 
2310625215   -3.70921    -60.52273    -0.01     -0.10     0.10     1 
2310625216   -3.70913    -60.49466     0.19     -0.00     0.19     1 
2310625218   -3.70897    -60.43852     0.09     -0.02     0.09     1 
2310625219   -3.70889    -60.41045     0.10     -0.01     0.10     1 
2310625221   -3.70872    -60.35432    -0.24      0.07     0.25     1 
2310625222   -3.70864    -60.32625    -0.09      0.15     0.18     1 
2310625223   -3.70855    -60.29819    -0.22     -0.01     0.22     1 
2310625224   -3.70846    -60.27012    -0.01      0.06     0.06     1 
2310625225   -3.70838    -60.24206     0.18     -0.19     0.26     1 
2310625226   -3.70829    -60.21399     0.06      0.19     0.20     1 
2310625227   -3.70820    -60.18593    -0.01      0.15     0.15     1 
2310625228   -3.70811    -60.15787     0.12      0.05     0.13     1 
2310625229   -3.70802    -60.12980    -0.04     -0.08     0.09     1 
2310625231   -3.70783    -60.07368    -0.01      0.08     0.08     1 
2310625232   -3.70774    -60.04562    -0.03      0.11     0.12     1 
2310625233   -3.70765    -60.01756    -0.04      0.13     0.14     1 
2310625234   -3.70755    -59.98951    -0.04      0.12     0.13     1 
2310625235   -3.70745    -59.96145    -0.04      0.12     0.12     1 
2310625236   -3.70736    -59.93339    -0.02      0.02     0.03     1 
2310625294   -3.73383    -60.41038    -0.05      0.32     0.33     1 
2310625295   -3.73375    -60.38231    -0.12      0.25     0.28     1 
2310625296   -3.73366    -60.35424    -0.07      0.14     0.16     1 
2310625297   -3.73358    -60.32618    -0.26      0.10     0.28     1 
2310625298   -3.73349    -60.29811    -0.12     -0.02     0.12     1 
2310625299   -3.73340    -60.27004     0.02      0.05     0.06     1 
2310625300   -3.73332    -60.24198    -0.00      0.13     0.13     1 
2310625301   -3.73323    -60.21391     0.10      0.29     0.30     1 
2310625302   -3.73314    -60.18585    -0.07     -0.06     0.09     1 
2310625303   -3.73305    -60.15779     0.02      0.21     0.21     1 
2310625304   -3.73296    -60.12972    -0.01     -0.07     0.08     1 
2310625305   -3.73286    -60.10166     0.07      0.14     0.16     1 
2310625306   -3.73277    -60.07360    -0.01      0.04     0.04     1 
2310625307   -3.73268    -60.04554    -0.04      0.12     0.12     1 
2310625308   -3.73258    -60.01748    -0.10      0.10     0.14     1 
2310625309   -3.73249    -59.98942    -0.04      0.12     0.12     1 
2310625310   -3.73239    -59.96136    -0.02      0.11     0.12     1 
2310625311   -3.73229    -59.93330    -0.02      0.08     0.08     1 
2310625374   -3.75835    -60.26997     0.02     -0.06     0.06     1 
2310625375   -3.75826    -60.24190    -0.15     -0.00     0.15     1 
2310625376   -3.75817    -60.21383    -0.10      0.01     0.10     1 
2310625377   -3.75808    -60.18577     0.08      0.22     0.23     1 
2310625378   -3.75799    -60.15770    -0.02     -0.06     0.06     1 
2310625379   -3.75789    -60.12964     0.01     -0.02     0.02     1 
2310625380   -3.75780    -60.10158    -0.03      0.13     0.13     1 
2310625381   -3.75771    -60.07352     0.02      0.10     0.10     1 
2310625382   -3.75761    -60.04545    -0.16      0.17     0.23     1 
2310625383   -3.75752    -60.01740    -0.08      0.13     0.15     1 
2310625384   -3.75742    -59.98933    -0.11      0.10     0.14     1 
2310625385   -3.75732    -59.96128    -0.02      0.06     0.06     1 
2310625455   -3.78274    -60.10150     0.05      0.21     0.21     1 
2310625456   -3.78264    -60.07343    -0.03      0.14     0.15     1 
2310625457   -3.78255    -60.04537    -0.10      0.16     0.18     1 
2310625458   -3.78245    -60.01731     0.00      0.03     0.03     1 
2310625459   -3.78235    -59.98925    -0.03      0.01     0.03     1 
2310625460   -3.78226    -59.96119    -0.05      0.06     0.08     1 
----------------------------------------------------------------------
---------------------------------------------------
Total correlated GCPs in Upper Left Quadrant: 674

GCP statistics this quadrant only (in Pixels)
Line residual statistics:
  Mean: -0.018
  Median: -0.024
  Standard Deviation: 0.101

Sample residual statistics:
  Mean: -0.075
  Median: -0.071
  Standard Deviation: 0.109

Quadrant RMSE: 0.167

---------------------------------------------------
Total correlated GCPs in Upper Right Quadrant: 626

GCP statistics this quadrant only (in Pixels)
Line residual statistics:
  Mean: -0.011
  Median: -0.011
  Standard Deviation: 0.094

Sample residual statistics:
  Mean: 0.019
  Median: 0.021
  Standard Deviation: 0.087

Quadrant RMSE: 0.130

---------------------------------------------------
Total correlated GCPs in Lower Left Quadrant: 583

GCP statistics this quadrant only (in Pixels)
Line residual statistics:
  Mean: -0.024
  Median: -0.023
  Standard Deviation: 0.111

Sample residual statistics:
  Mean: 0.003
  Median: 0.004
  Standard Deviation: 0.114

Quadrant RMSE: 0.161

---------------------------------------------------
Total correlated GCPs in Lower Right Quadrant: 675

GCP statistics this quadrant only (in Pixels)
Line residual statistics:
  Mean: -0.017
  Median: -0.022
  Standard Deviation: 0.102

Sample residual statistics:
  Mean: 0.018
  Median: 0.016
  Standard Deviation: 0.118

Quadrant RMSE: 0.158

---------------------------------------------------
---------------------------------------------------
Total correlated GCPs in scene: 2558

GCP statistics entire scene (in Pixels)
Line residual statistics:
  Mean: -0.017
  Median: -0.021
  Standard Deviation: 0.102

Sample residual statistics:
  Mean: -0.010
  Median: -0.002
  Standard Deviation: 0.115
